0,P,B,AP,A,AA,LR,AA - AP,AA - LR,AP - LR
S046.csv,RC,"RC, MLP, LR",0.524430642,RC,0.524430642,0.521697723,0.0,0.002732919000000056,0.002732919000000056
S058.csv,LR,"LR, MLP, RC",0.560351967,LR,0.560351967,0.560351967,0.0,0.0,0.0
S082.csv,ET,"MLP, ET, RF, LR",0.537412008,MLP,0.561966874,0.544741201,0.02455486600000001,0.017225672999999997,-0.007329193000000012
S002.csv,LR,"ET, MLP, RF",0.502898551,ET,0.560559006,0.502898551,0.057660454999999944,0.057660454999999944,0.0
S104.csv,LR,"ET, RC, LDA, LR, MLP, RF",0.502849389,ET,0.50608322,0.502849389,0.003233830999999965,0.003233830999999965,0.0
S064.csv,LR,"RC, MLP, LR",0.522939959,RC,0.530269151,0.522939959,0.00732919200000004,0.00732919200000004,0.0
S015.csv,LR,"LR, ET, RF, RC, MLP",0.571801242,LR,0.571801242,0.571801242,0.0,0.0,0.0
S109.csv,RF,"RF, ET, LR",0.508758,RF,0.508758,0.489917,0.0,0.018841000000000052,0.018841000000000052
S003.csv,MLP,"MLP, ET, RF, LR",0.545714286,MLP,0.545714286,0.531407867,0.0,0.01430641900000007,0.01430641900000007
S099.csv,LR,"ET, RC, LDA, LR, MLP, RF",0.484389234,LR,0.484389234,0.484389234,0.0,0.0,0.0
S049.csv,LR,"LR, ET, RF, RC, MLP",0.488530021,LR,0.488530021,0.488530021,0.0,0.0,0.0
S021.csv,RF,"ET, RF, RC, LR, MLP",0.482836439,ET,0.49,0.47699793,0.007163560999999985,0.013002069999999977,0.005838508999999992
S075.csv,RF,"MLP, RF, LR",0.445300207,MLP,0.472732919,0.44826087,0.02743271199999997,0.024472048999999996,-0.0029606629999999745
S042.csv,LR,"RC, MLP, LR",0.554741201,RC,0.559130435,0.554741201,0.00438923400000002,0.00438923400000002,0.0
S034.csv,LR,"ET, RF, RC, LR, MLP",0.507060041,ET,0.522836439,0.507060041,0.01577639799999997,0.01577639799999997,0.0
S022.csv,MLP,"LR, RF, RC, MLP",0.594699793,LR,0.614886128,0.614886128,0.020186335,0.0,-0.020186335
S047.csv,LR,"LDA, ET",0.508881988,LDA,0.560351967,0.508881988,0.051469979000000055,0.051469979000000055,0.0
S050.csv,RC,"RF, ET, RC, LR",0.507267081,RF,0.517225673,0.498695652,0.009958592000000044,0.018530021000000008,0.008571428999999964
S105.csv,LR,"LR, MLP, RC",0.537246377,LR,0.537246377,0.537246377,0.0,0.0,0.0
S080.csv,LR,"LR, ET, RC, MLP",0.474099379,LR,0.474099379,0.474099379,0.0,0.0,0.0
S045.csv,LR,"RF, ET, RC, MLP, LR",0.475548654,RF,0.488654244,0.475548654,0.01310559,0.01310559,0.0
S070.csv,RC,"RC, MLP, LR",0.599213251,RC,0.599213251,0.587619048,0.0,0.011594203000000025,0.011594203000000025
S063.csv,LR,"RF, ET, RC, MLP, LR",0.510124224,RF,0.514327122,0.510124224,0.004202897999999955,0.004202897999999955,0.0
S060.csv,LR,"RC, ET, RF, LR, MLP",0.545942029,RC,0.548861284,0.545942029,0.0029192550000000095,0.0029192550000000095,0.0
S084.csv,RF,"RF, ET, MLP",0.53320911,RF,0.53320911,0.496066253,0.0,0.03714285700000003,0.03714285700000003
S066.csv,LR,"LR, MLP, RC",0.506149068,LR,0.506149068,0.506149068,0.0,0.0,0.0
S059.csv,RC,"LR, MLP, RC",0.517163561,LR,0.52436853,0.52436853,0.0072049690000000055,0.0,-0.0072049690000000055
S096.csv,MLP,"RC, MLP, LR",0.571718427,RC,0.59194617,0.580517598,0.020227743000000076,0.011428572000000026,-0.00879917100000005
S098.csv,RC,"RF, ET, RC, LR",0.504327122,RF,0.527163561,0.511469979,0.022836438999999986,0.015693581999999928,-0.007142857000000058
S048.csv,RF,"RC, LR",0.574720497,RC,0.62494824,0.614968944,0.05022774299999999,0.009979296000000026,-0.040248446999999965
S053.csv,RF,"MLP, ET, RF",0.492939959,MLP,0.498654244,0.452774327,0.005714285000000041,0.04587991700000005,0.04016563200000001
S061.csv,RC,"MLP, RC",0.54320911,MLP,0.563291925,0.52884058,0.020082814999999976,0.03445134500000002,0.014368530000000046
S027.csv,RC,"MLP, ET, RF, RC, LR",0.507412008,MLP,0.51436853,0.511697723,0.006956522000000076,0.0026708069999999973,-0.004285715000000079
